,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
183,1.294694,0.0,0.011642436,0.0,12.899433,0.0,-0.8276797,0.0,-0.011090591,0.0,1.0148419,0.0,0.49766645,0.0,-1.1185995,0.0,-0.026926309,0.0,-1.6066701,0.0,1.0299364,0.0,-0.617002,0.0,-1.2647041,0.0,0.48694992,0.0,-0.3782274,0.0,-0.52924275,0.0,-0.079165824,0.0,0.83070284,0.0
184,0.3602023,0.0,-0.17103843,0.0,8.108039,0.0,-0.8368205,0.0,-0.012359936,0.0,1.0147396,0.0,2.025706,0.0,-1.0061296,0.0,0.07151374,0.0,-5.4109063,0.0,1.0308224,0.0,-0.6284003,0.0,-0.44981658,0.0,0.48733512,0.0,-0.08928457,0.0,-0.33872476,0.0,-0.3109176,0.0,0.8314103,0.0
185,-0.08050982,0.0,-0.66702324,0.0,5.303768,0.0,-0.84681,0.0,-0.013306997,0.0,1.0147367,0.0,0.13448489,0.0,-0.92212373,0.0,0.21504459,0.0,-6.4608545,0.0,1.0314558,0.0,-0.095000654,0.0,-1.8920841,0.0,0.48762187,0.0,-0.022031486,0.0,-0.38820568,0.0,-0.77125216,0.0,0.8319187,0.0
186,-0.34752545,0.0,-0.48555526,0.0,3.1680677,0.0,-0.85541356,0.0,-0.014002118,0.0,1.0147572,0.0,0.16221967,0.0,-1.5382276,0.0,0.16244945,0.0,2.8740954,0.0,1.031994,0.0,-0.315412,0.0,-1.4022076,0.0,0.48787212,0.0,-0.009196685,0.0,-0.16746476,0.0,-0.6973326,0.0,0.832348,0.0
187,-0.5119234,0.0,0.006996722,0.0,1.43084,0.0,-0.8619973,0.0,-0.014524374,0.0,1.0147572,0.0,1.8671646,0.0,-1.2230144,0.0,0.14805418,0.0,3.0248518,0.0,1.0322734,0.0,-0.9529601,0.0,-0.4860242,0.0,0.48800284,0.0,-0.1791227,0.0,-0.7522866,0.0,-0.49438402,0.0,0.83257824,0.0
188,18.325842,0.0,50.14169,1.0,1.3304596,0.0,-0.86606276,0.0,-0.014925232,0.0,1.0147572,0.0,0.9416689,0.0,33.338642,1.0,-26.928864,1.0,89.18007,1.0,-94.39768,1.0,21.153614,0.0,23.165342,0.0,-35.981968,0.0,-3.0943336,0.0,13.125668,0.0,72.408104,1.0,-73.7774,1.0
189,-8.8592615,0.0,-17.793976,0.0,0.6538486,0.0,-0.86772376,0.0,-0.01524286,0.0,1.01476,0.0,3.4845593,0.0,-12.611124,0.0,14.414364,0.0,-26.162247,0.0,60.082134,0.0,-8.813666,0.0,-14.11161,0.0,23.216007,0.0,1.8601655,0.0,-5.557661,0.0,-15.499786,0.0,47.100975,0.0
190,-3.9724739,0.0,-4.495199,0.0,0.36159724,0.0,6.102946,0.0,-0.015495798,0.0,1.0149268,0.0,2.8072894,0.0,-5.5342355,0.0,5.0423822,0.0,-9.811567,0.0,17.369925,0.0,-3.572785,0.0,-5.980928,0.0,6.877072,0.0,0.649964,0.0,-2.6523774,0.0,-4.296153,0.0,13.638219,0.0
191,-1.3719614,0.0,-2.1961634,0.0,0.32544923,0.0,3.05536,0.0,-0.015706496,0.0,1.0147191,0.0,1.7763643,0.0,-3.7618678,0.0,2.9489098,0.0,-6.79868,0.0,5.633471,0.0,-3.0396426,0.0,-3.6244154,0.0,2.321376,0.0,0.95540076,0.0,-1.712505,0.0,-2.8012154,0.0,4.4479837,0.0
192,3.394719,0.0,-1.2379415,0.0,0.7856832,0.0,1.7996578,0.0,-0.015884101,0.0,1.0146986,0.0,3.070199,0.0,-2.8429344,0.0,1.9867556,0.0,-1.3793494,0.0,3.3442647,0.0,-2.309424,0.0,-2.528578,0.0,1.4894408,0.0,0.7648259,0.0,-1.1513143,0.0,-2.3780854,0.0,2.6765008,0.0
193,3.6185603,0.0,-1.5953503,0.0,0.5376219,0.0,1.0295274,0.0,-0.016036429,0.0,1.014763,0.0,-1.6795217,0.0,-2.4117527,0.0,1.4542909,0.0,-5.2040043,0.0,2.9765265,0.0,-1.9598742,0.0,-1.9314303,0.0,1.3912446,0.0,0.4879311,0.0,-1.5174553,0.0,-2.0640326,0.0,2.4039965,0.0
194,4.212812,0.0,-0.25180438,0.0,0.12685753,0.0,0.50478184,0.0,-0.016167803,0.0,1.0147747,0.0,4.050152,0.0,-1.2066071,0.0,0.8153872,0.0,11.206313,0.0,1.7067693,0.0,-1.5090679,0.0,-1.2844039,0.0,0.8814513,0.0,0.32173857,0.0,-0.503,0.0,-1.2745924,0.0,1.4039285,0.0
195,3.4295552,0.0,-0.22505589,0.0,0.36931366,0.0,0.10857431,0.0,-0.016283214,0.0,1.0147513,0.0,-1.4735612,0.0,-1.0621017,0.0,0.49839032,0.0,3.065701,0.0,1.1657217,0.0,-1.2480981,0.0,-2.030147,0.0,0.6294674,0.0,0.0028245372,0.0,-0.52558744,0.0,-1.0425576,0.0,0.96696335,0.0
196,4.6235075,0.0,-0.23565866,0.0,0.2975511,0.0,-0.12948112,0.0,-0.016384987,0.0,1.0147572,0.0,-0.3107418,0.0,-0.919747,0.0,-1.5357282,0.0,3.9355385,0.0,1.133734,0.0,-1.0763474,0.0,-1.3486488,0.0,0.5919431,0.0,0.06629261,0.0,-0.48763973,0.0,-0.7081497,0.0,0.9338899,0.0
197,4.874007,0.0,-1.147736,0.0,0.250937,0.0,-0.27537248,0.0,-0.016473457,0.0,1.0149268,0.0,4.426312,0.0,-0.8347321,0.0,-0.6922882,0.0,0.5711992,0.0,1.1567688,0.0,1.9923564,0.0,-0.26876384,0.0,0.58431256,0.0,0.29842234,0.0,-7.8132043,0.0,-0.1716271,0.0,0.94643724,0.0
198,2.8032207,0.0,-0.5677263,0.0,0.2314599,0.0,-0.3619283,0.0,-0.016553862,0.0,1.0147161,0.0,3.9949749,0.0,-0.75574,0.0,-0.4276898,0.0,0.1337167,0.0,1.0664406,0.0,-2.0500057,0.0,-1.2775888,0.0,0.53329694,0.0,0.13679214,0.0,-5.0128508,0.0,-0.33456823,0.0,0.8703234,0.0
199,1.7703257,0.0,0.26929626,0.0,0.3024361,0.0,-0.41442007,0.0,-0.016625287,0.0,1.0146958,0.0,3.23628,0.0,-0.6901319,0.0,-0.15747094,0.0,0.13599956,0.0,1.0184443,0.0,2.1744735,0.0,-0.9693362,0.0,0.5018385,0.0,0.1080704,0.0,-3.3182063,0.0,-0.2510712,0.0,0.8284509,0.0
200,1.1598678,0.0,-0.5081842,0.0,0.24191748,0.0,-0.44226784,0.0,-0.016687648,0.0,1.014763,0.0,2.1493986,0.0,-0.6740951,0.0,0.47439218,0.0,1.9592785,0.0,1.0187505,0.0,1.2864221,0.0,-0.84359056,0.0,0.49433026,0.0,0.29034033,0.0,-2.234653,0.0,-0.38956445,0.0,0.82610554,0.0
201,0.777302,0.0,-0.41321406,0.0,0.21539253,0.0,-0.45697814,0.0,-0.016742526,0.0,1.0147747,0.0,2.4763422,0.0,-0.6812407,0.0,0.5461981,0.0,0.9581437,0.0,1.023624,0.0,-2.8214226,0.0,-0.80109096,0.0,0.4916874,0.0,0.39504644,0.0,-2.586281,0.0,-0.30790612,0.0,0.8283454,0.0
202,0.5508539,0.0,0.051335797,0.0,0.32398182,0.0,-0.4643634,0.0,-0.016790919,0.0,1.0147513,0.0,1.596732,0.0,-0.6495834,0.0,0.3035372,0.0,-1.1809859,0.0,1.0162053,0.0,-1.7859161,0.0,-0.77607024,0.0,0.4855835,0.0,-0.008385519,0.0,1.5252824,0.0,-0.435143,0.0,0.8214194,0.0
203,0.43119594,0.0,-0.16698107,0.0,0.24351703,0.0,-9.7689,0.0,-0.016833823,0.0,1.0147513,0.0,1.174872,0.0,-0.640837,0.0,0.20258927,0.0,-0.6702894,0.0,1.0134639,0.0,-1.6714176,0.0,-0.7477646,0.0,0.4823938,0.0,0.05132552,0.0,-0.8473406,0.0,-0.6981735,0.0,0.8185104,0.0
204,0.3655523,0.0,-0.2579255,0.0,0.21247259,0.0,-5.55502,0.0,-0.016870657,0.0,1.014839,0.0,0.9401373,0.0,-0.65282226,0.0,0.1419043,0.0,1.142171,0.0,1.0175403,0.0,-1.3746092,0.0,-0.7558483,0.0,0.48291957,0.0,0.25216556,0.0,0.10025613,0.0,-0.6768608,0.0,0.8213259,0.0
205,0.32558256,0.0,-0.7419091,0.0,0.43156362,0.0,-6.0879793,0.0,-0.016904332,0.0,1.0147396,0.0,0.7785101,0.0,-0.6382713,0.0,0.10011697,0.0,0.49826086,0.0,1.0217209,0.0,-1.1824306,0.0,-0.7525805,0.0,0.4840681,0.0,0.13061894,0.0,-0.13123895,0.0,-0.67902154,0.0,0.824422,0.0
206,0.29870772,0.0,-0.87253654,0.0,0.24630699,0.0,-4.065228,0.0,-0.016933851,0.0,1.0147367,0.0,0.6493078,0.0,-0.6181291,0.0,0.3343035,0.0,-1.3963691,0.0,1.0236685,0.0,-1.0223725,0.0,-0.75397056,0.0,0.4845615,0.0,0.087315716,0.0,-0.44401872,0.0,-0.68166673,0.0,0.8258417,0.0
207,0.27842596,0.0,0.5721256,0.0,0.21811697,0.0,-2.9815416,0.0,-0.01695971,0.0,1.0147572,0.0,0.55882096,0.0,-0.63435966,0.0,0.25066662,0.0,-0.9157051,0.0,1.0256071,0.0,-0.9164289,0.0,-0.7459464,0.0,0.48520115,0.0,0.06789995,0.0,-1.611976,0.0,-0.67955637,0.0,0.8273022,0.0
208,0.26051655,0.0,-0.8271725,0.0,0.25048608,0.0,-2.244259,0.0,-0.016982326,0.0,1.014763,0.0,0.48979583,0.0,-0.6414018,0.0,0.2962377,0.0,-0.29986393,0.0,1.0280007,0.0,-0.8443623,0.0,-0.7628933,0.0,0.486136,0.0,0.2808945,0.0,0.22583677,0.0,-0.67318195,0.0,0.8291608,0.0
209,0.24322644,0.0,-0.5622356,0.0,1.878915,0.0,-1.800156,0.0,-0.017002199,0.0,1.0147572,0.0,0.42986786,0.0,-0.5950499,0.0,0.1913544,0.0,1.2807677,0.0,1.0298501,0.0,-0.79239666,0.0,-0.7517803,0.0,0.48691618,0.0,0.1393065,0.0,0.7832376,0.0,-0.6658531,0.0,0.8306333,0.0
210,0.2262829,0.0,-0.03530349,0.0,0.8302299,0.0,-1.5055584,0.0,-0.017019743,0.0,1.0147572,0.0,0.37453833,0.0,-0.016810453,0.0,0.2034179,0.0,-1.0822393,0.0,1.0308343,0.0,-0.75268525,0.0,-0.7569773,0.0,0.48734915,0.0,0.5511129,0.0,0.22199751,0.0,-0.6577208,0.0,0.8314175,0.0
211,0.20987266,0.0,-0.6511966,0.0,0.6469559,0.0,-1.3232372,0.0,-0.017034544,0.0,1.0148419,0.0,1.2246137,0.0,-0.23633397,0.0,0.27396035,0.0,-18.270222,0.0,1.0315568,0.0,-0.7245238,0.0,-0.75935906,0.0,0.48766828,0.0,0.2747613,0.0,-0.6422257,0.0,-0.6488331,0.0,0.8319883,0.0
212,0.19399707,0.0,4.016452,0.0,0.4884972,0.0,-1.1972153,0.0,-0.017048761,0.0,1.0147396,0.0,0.6161414,0.0,-0.33988908,0.0,2.0999627,0.0,-9.83383,0.0,1.0319642,0.0,-0.7044199,0.0,-0.7606895,0.0,0.48785526,0.0,0.41101822,0.0,0.82438713,0.0,-0.71952516,0.0,0.83232164,0.0
213,0.17894764,0.0,1.9101478,0.0,0.6387099,0.0,-1.1093574,0.0,-0.017061483,0.0,1.0147367,0.0,0.4274603,0.0,-0.42330363,0.0,-0.87435174,0.0,-4.871745,0.0,1.0322378,0.0,-0.68961847,0.0,-0.7612016,0.0,0.4879874,0.0,-0.22341491,0.0,-2.0878694,0.0,-0.32740483,0.0,0.83253986,0.0
214,0.16498765,0.0,1.0799918,0.0,0.5502457,0.0,-1.0379028,0.0,-0.017072292,0.0,1.01476,0.0,0.35269585,0.0,-0.4808734,0.0,-0.24917275,0.0,-3.6963143,0.0,1.0323122,0.0,-0.6782528,0.0,-0.7613588,0.0,0.48802817,0.0,0.42191607,0.0,-0.96894914,0.0,-0.4463216,0.0,0.8326022,0.0
215,0.15219368,0.0,0.6156003,0.0,0.8980865,0.0,-0.97565365,0.0,-0.01708202,0.0,1.014763,0.0,0.29039797,0.0,-0.49538013,0.0,-0.9926361,0.0,-4.685584,0.0,1.0322645,0.0,-0.669684,0.0,0.29884198,0.0,0.48801973,0.0,-0.4924281,0.0,-0.14069986,0.0,-0.49067378,0.0,0.83256626,0.0
216,0.14060469,0.0,0.32223013,0.0,0.56160235,0.0,-0.9158325,0.0,-0.19709042,0.0,1.0147542,0.0,1.1184665,0.0,-0.5371273,0.0,-0.48494756,0.0,-2.802607,0.0,1.0321991,0.0,-0.6631184,0.0,-0.20536001,0.0,0.4879916,0.0,-0.63625115,0.0,0.11033985,0.0,-0.51459575,0.0,0.8325231,0.0
217,0.13034426,0.0,0.114616744,0.0,0.78050554,0.0,-0.8579625,0.0,-0.12382288,0.0,1.0149268,0.0,0.49448758,0.0,-0.5628716,0.0,-0.22533059,0.0,-0.4103309,0.0,1.0322913,0.0,-0.6578666,0.0,-0.42053962,0.0,0.4880366,0.0,-0.52234155,0.0,0.2574481,0.0,-0.5282175,0.0,0.83259743,0.0
218,1.2910302,0.0,0.008542627,0.0,0.65097094,0.0,-0.80166745,0.0,-0.09218996,0.0,1.0147161,0.0,0.31074765,0.0,-0.580536,0.0,-0.13648093,0.0,-0.7318773,0.0,1.0319701,0.0,-0.6536104,0.0,-0.5425704,0.0,0.4878946,0.0,0.4088143,0.0,-0.50241685,0.0,-0.5374913,0.0,0.8323384,0.0
219,0.69983643,0.0,-0.046301916,0.0,0.47776845,0.0,-0.7483721,0.0,-0.07288114,0.0,1.0147016,0.0,0.24391708,0.0,-0.59329283,0.0,-0.07619232,0.0,-2.1944537,0.0,1.0318661,0.0,-0.110111244,0.0,-0.6208813,0.0,0.48784822,0.0,0.088672586,0.0,-0.2303134,0.0,-0.5401557,0.0,0.8322617,0.0
220,2.0448096,0.0,-0.362773,0.0,0.401624,0.0,-0.698895,0.0,-0.05892292,0.0,1.014766,0.0,0.18342805,0.0,-0.6022359,0.0,-0.03396839,0.0,-2.7740526,0.0,1.0318542,0.0,-0.86394906,0.0,-0.6775152,0.0,0.4878412,0.0,0.0247077,0.0,2.6170728,0.0,-0.36903518,0.0,0.8322449,0.0
221,2.7168112,0.0,0.17625347,0.0,0.5430069,0.0,-0.6543214,0.0,-0.047570493,0.0,1.0147688,0.0,0.11992707,0.0,-0.6083438,0.0,-0.013680458,0.0,-0.661934,0.0,1.0318066,0.0,-0.7402526,0.0,-0.7079579,0.0,0.48782152,0.0,0.011406549,0.0,0.67568934,0.0,-0.43372405,0.0,0.8322041,0.0
222,1.5991155,0.0,-0.09481037,0.0,0.21821235,0.0,-0.61493486,0.0,0.1400074,0.0,1.0147572,0.0,0.07447898,0.0,-0.6125951,0.0,-0.0020173192,0.0,3.592554,0.0,1.0317501,0.0,-0.7019857,0.0,-0.72391486,0.0,0.4877934,0.0,-0.003264621,0.0,0.9487626,0.0,-0.27888557,0.0,0.83216095,0.0
223,1.1251974,0.0,-0.083005995,0.0,0.27254644,0.0,-0.58076113,0.0,0.074797794,0.0,1.0147572,0.0,0.035078492,0.0,-0.5956583,0.0,1.3445885,0.0,0.2437967,0.0,1.0317174,0.0,-0.4038477,0.0,-0.7314585,0.0,0.48778215,0.0,-0.0010581749,0.0,-0.8637266,0.0,-0.36409816,0.0,0.8321394,0.0
224,0.8502077,0.0,-0.48183194,0.0,0.32251334,0.0,-0.5513448,0.0,0.047212623,0.0,1.0149268,0.0,-0.0044275788,0.0,-0.5858122,0.0,0.7397433,0.0,-0.9092914,0.0,1.0318601,0.0,-0.5063732,0.0,-0.734645,0.0,0.48785526,0.0,-0.2471702,0.0,0.50581497,0.0,-0.40284815,0.0,0.8322593,0.0
225,0.6545731,0.0,-0.28510192,0.0,0.33800486,0.0,-0.52623886,0.0,0.030129187,0.0,1.0147161,0.0,-0.043109976,0.0,-0.5990125,0.0,0.47220635,0.0,3.068521,0.0,1.0316432,0.0,-0.81318635,0.0,-0.73513544,0.0,0.487747,0.0,0.448296,0.0,-2.6197503,0.0,-0.4269572,0.0,0.8320818,0.0
226,0.52115864,0.0,0.18537506,0.0,1.0052623,0.0,-0.50475353,0.0,0.017442973,0.0,1.0146958,0.0,-0.078074865,0.0,-0.60602206,0.0,0.33679503,0.0,3.0857034,0.0,1.0316253,0.0,-0.72732586,0.0,-0.7243286,0.0,0.48773858,0.0,-0.4077416,0.0,-0.9989614,0.0,-0.44130558,0.0,0.83206505,0.0
227,0.43891937,0.0,0.028462851,0.0,0.6621753,0.0,-0.48623562,0.0,0.0070065088,0.0,1.014763,0.0,-0.10974638,0.0,-1.1908044,0.0,0.24848181,0.0,-1.7574817,0.0,1.0316907,0.0,-0.69631106,0.0,-0.7276722,0.0,0.48776668,0.0,-0.1656421,0.0,2.707631,0.0,-0.45013574,0.0,0.8321106,0.0
228,0.38106576,0.0,-0.020420106,0.0,0.5056329,0.0,-0.47012,0.0,1.9043462e-05,0.0,1.0147718,0.0,-0.13866411,0.0,-0.9611875,0.0,0.3141895,0.0,-2.9833713,0.0,1.0316966,0.0,-0.4107729,0.0,-0.72824395,0.0,0.48776948,0.0,0.12878938,0.0,1.1482373,0.0,-0.4536203,0.0,0.83212256,0.0
229,0.33528608,0.0,-0.04288382,0.0,0.44864482,0.0,-0.45595762,0.0,-0.004845558,0.0,1.0147513,0.0,-0.16484818,0.0,-0.8610752,0.0,0.34512392,0.0,-2.1594896,0.0,1.0316848,0.0,1.113579,0.0,-1.7881006,0.0,0.48776948,0.0,-0.2129186,0.0,0.9905628,0.0,-0.28398144,0.0,0.8321154,0.0
230,0.2978304,0.0,0.05943402,0.0,0.41214412,0.0,-0.4433724,0.0,-0.008323742,0.0,1.0147572,0.0,0.70176816,0.0,-0.7987427,0.0,0.62759054,0.0,1.7676904,0.0,1.0316966,0.0,-0.111588016,0.0,-1.2796526,0.0,0.48777232,0.0,-0.0022185706,0.0,0.656524,0.0,-1.0495886,0.0,0.8321178,0.0
231,0.26692486,0.0,-0.013882497,0.0,0.37965512,0.0,-0.43203777,0.0,-0.010879893,0.0,1.0149268,0.0,0.05835337,0.0,-0.75365776,0.0,0.44511652,0.0,-0.5737332,0.0,1.0318661,0.0,0.87373185,0.0,-1.0630803,0.0,0.48785242,0.0,-0.13812283,0.0,0.5845682,0.0,0.63137305,0.0,0.8322617,0.0
232,-19.680069,0.0,-0.043933682,0.0,0.36125377,0.0,-0.4218269,0.0,-0.012616033,0.0,1.0147161,0.0,0.7904337,0.0,-0.71761346,0.0,0.3772204,0.0,-1.1954223,0.0,1.0316579,0.0,2.4990377,0.0,-0.94111186,0.0,0.48775545,0.0,-0.083709165,0.0,0.11183287,0.0,0.17428705,0.0,0.8320914,0.0
233,-8.621688,0.0,-0.45050195,0.0,0.35239786,0.0,-0.41257012,0.0,-0.01380489,0.0,1.0146986,0.0,0.122482225,0.0,-0.6938352,0.0,0.35062042,0.0,2.4948575,0.0,1.031652,0.0,1.622904,0.0,-0.8630448,0.0,0.48775122,0.0,0.16138956,0.0,0.3784702,0.0,0.34450498,0.0,0.83208424,0.0
234,-4.8976707,0.0,-0.26888916,0.0,0.3467839,0.0,8.89588,0.0,-0.014619745,0.0,1.014766,0.0,-0.06481682,0.0,-1.2573551,0.0,0.51155245,0.0,2.690741,0.0,1.0317144,0.0,0.9418454,0.0,-0.8063241,0.0,0.48778215,0.0,-0.07925224,0.0,-0.8920088,0.0,0.094761975,0.0,0.832137,0.0
235,-3.1468327,0.0,0.18584473,0.0,0.34269473,0.0,5.2920437,0.0,-0.0151918065,0.0,1.0147747,0.0,-0.12644272,0.0,-2.1723373,0.0,0.40743208,0.0,1.801723,0.0,1.0317144,0.0,1.0584317,0.0,-2.8357322,0.0,0.48778215,0.0,-0.043691102,0.0,0.4420906,0.0,-0.041038096,0.0,0.8321394,0.0
236,-2.0371242,0.0,0.02868134,0.0,0.9707041,0.0,3.6295683,0.0,-0.015579528,0.0,1.0147572,0.0,-0.16992266,0.0,-1.5726783,0.0,0.5489881,0.0,1.6144505,0.0,1.0317115,0.0,0.5341768,0.0,-0.24085492,0.0,0.48777792,0.0,-0.14464441,0.0,-3.5487664,0.0,-0.25275326,0.0,0.83213454,0.0
237,-1.2313701,0.0,-0.020713031,0.0,1.1830595,0.0,2.5395927,0.0,-0.015848763,0.0,1.0147572,0.0,-0.21812633,0.0,-0.11542413,0.0,0.33808395,0.0,0.68002844,0.0,1.0317144,0.0,0.20615749,0.0,-1.3929709,0.0,0.48778075,0.0,0.83693165,0.0,-3.6286461,0.0,-0.2760637,0.0,0.83213216,0.0
238,0.7066778,0.0,-0.043209556,0.0,0.84118253,0.0,1.7350028,0.0,-0.016041584,0.0,1.0147513,0.0,1.5289701,0.0,-0.41817328,0.0,0.27316257,0.0,2.404325,0.0,1.0317144,0.0,-1.3544748,0.0,-1.1675788,0.0,0.48777792,0.0,0.7695299,0.0,0.46032238,0.0,-0.3032712,0.0,0.83213216,0.0
239,0.09767475,0.0,-0.45028472,0.0,-0.9434367,0.0,-5.8866143,0.0,-0.016187593,0.0,1.014763,0.0,0.23007219,0.0,-0.49762625,0.0,-0.030436546,0.0,-0.06050098,0.0,1.0317204,0.0,-0.9669196,0.0,-2.0533283,0.0,0.48778635,0.0,0.31385633,0.0,5.059687,0.0,-4.759547,0.0,0.8321394,0.0
240,-6.0035763,0.0,-0.6716367,0.0,-0.61571884,0.0,-3.4408607,0.0,-0.01630026,0.0,1.0147688,0.0,-0.10863668,0.0,-0.81844753,0.0,0.0014012754,0.0,0.58106506,0.0,1.0317234,0.0,-1.1057419,0.0,-0.8141663,0.0,0.48778775,0.0,-0.043462258,0.0,-0.76921165,0.0,-3.1678562,0.0,0.83214176,0.0
241,-3.2185724,0.0,0.38172504,0.0,-1.2625991,0.0,-2.4573166,0.0,-0.016392304,0.0,1.0147572,0.0,-0.16700007,0.0,-0.7295814,0.0,-0.50877994,0.0,-0.49887848,0.0,1.0317293,0.0,-0.9184644,0.0,-1.0562925,0.0,0.48778495,0.0,-0.059009846,0.0,-3.3054087,0.0,-2.8444114,0.0,0.83214176,0.0
242,-3.3281298,0.0,-0.28844392,0.0,-1.069602,0.0,-1.9664121,0.0,-0.016470714,0.0,1.0147572,0.0,-0.21980846,0.0,-0.70687926,0.0,-0.3261539,0.0,1.596024,0.0,1.0317204,0.0,-2.4312336,0.0,-1.3548717,0.0,0.48778215,0.0,2.074439,0.0,-0.6376921,0.0,-2.467623,0.0,0.8321394,0.0
243,-2.2112448,0.0,-0.05011717,0.0,-1.1322885,0.0,5.44422,0.0,-0.016540557,0.0,1.014763,0.0,-0.29110014,0.0,-0.690631,0.0,-0.27661312,0.0,-2.86438,0.0,1.0317234,0.0,-0.34453863,0.0,-0.49114853,0.0,0.48778495,0.0,1.048347,0.0,-1.3621497,0.0,-1.8731973,0.0,0.832137,0.0
244,-1.637209,0.0,0.31120235,0.0,0.29037148,0.0,3.0312366,0.0,-0.016603086,0.0,1.014763,0.0,0.5639516,0.0,-1.2567289,0.0,1.673072,0.0,-6.7495327,0.0,1.0317174,0.0,-1.896053,0.0,-2.3667068,0.0,0.48778495,0.0,-0.682531,0.0,-3.3696196,0.0,-1.6827126,0.0,0.832137,0.0
245,-1.258578,0.0,0.11001782,0.0,-0.45791307,0.0,2.0192196,0.0,-0.016658297,0.0,1.0149326,0.0,-0.0974767,0.0,-1.0412999,0.0,0.5747329,0.0,-5.795364,0.0,1.0318869,0.0,-1.9140562,0.0,-1.7895316,0.0,0.4878637,0.0,0.42277798,0.0,-2.1831393,0.0,-0.78745604,0.0,0.83227605,0.0
246,71.79721,1.0,17.187284,0.0,0.60783476,0.0,1.3708266,0.0,-0.016711095,0.0,1.0147161,0.0,-5.6268997,0.0,-0.9192779,0.0,0.2436359,0.0,-3.8304076,0.0,1.0316669,0.0,-2.5348167,0.0,30.596977,0.0,-41.27224,0.0,5.057205,0.0,88.18315,1.0,-5.8743877,0.0,-49.8079,1.0
247,4.2018642,0.0,37.071655,1.0,1.0180571,0.0,0.8983514,0.0,-0.016759738,0.0,1.0147016,0.0,-1.7545222,0.0,-0.2643582,0.0,0.057568103,0.0,-2.8918345,0.0,1.0316699,0.0,-2.3836536,0.0,17.867325,0.0,-7.245015,0.0,-12.973349,0.0,-5.425871,0.0,76.68036,1.0,-48.348442,1.0
248,6.797204,0.0,25.11473,1.0,0.7081152,0.0,-8.679117,0.0,-0.016803307,0.0,1.0147572,0.0,6.2744617,0.0,-0.4427734,0.0,0.23555276,0.0,-4.499257,0.0,1.0317234,0.0,-2.088259,0.0,12.286781,0.0,-3.6590602,0.0,-5.8398213,0.0,2.8315153,0.0,60.267124,1.0,-18.748833,1.0
249,-24.116114,0.0,-27.301893,0.0,-0.11049949,0.0,-5.112607,0.0,-0.01684247,0.0,1.0147718,0.0,1.146143,0.0,-0.50169426,0.0,-0.21346006,0.0,-0.60633266,0.0,1.0317234,0.0,-1.6434892,0.0,-20.561043,0.0,30.228832,0.0,9.135436,0.0,-14.957092,0.0,-22.44888,0.0,70.35896,0.0
250,-10.116069,0.0,-7.430603,0.0,0.5577176,0.0,-3.6308393,0.0,-0.016878057,0.0,1.0147572,0.0,1.7376333,0.0,0.05434202,0.0,0.41120765,0.0,-2.1810858,0.0,1.0317115,0.0,-1.6358956,0.0,-10.297213,0.0,10.003404,0.0,3.1705778,0.0,-7.5199842,0.0,-7.300992,0.0,25.143396,0.0
251,-3.411865,0.0,-3.0149999,0.0,1.2740121,0.0,-2.7519822,0.0,-0.016910153,0.0,1.01476,0.0,-0.40238252,0.0,-0.20759712,0.0,-0.9782928,0.0,-0.30132425,0.0,1.0317115,0.0,-1.3294306,0.0,9.568579,0.0,4.547003,0.0,1.5778246,0.0,-6.810135,0.0,-3.8770664,0.0,11.24911,0.0
252,-4.0757546,0.0,-2.7927651,0.0,1.5159059,0.0,-2.1391962,0.0,-0.016937094,0.0,1.0149268,0.0,0.7426906,0.0,-0.33421046,0.0,-0.14516601,0.0,-3.8440816,0.0,1.0318869,0.0,-1.1426673,0.0,-9.635481,0.0,2.6867483,0.0,1.1955305,0.0,-4.120891,0.0,-3.821727,0.0,6.1325655,0.0
253,25.392523,0.0,44.627598,1.0,0.3437698,0.0,-1.6438969,0.0,-0.016963534,0.0,1.0147161,0.0,-38.113064,1.0,33.537094,1.0,-38.287174,1.0,95.82551,1.0,-94.65833,1.0,24.906548,0.0,23.075142,0.0,-31.935633,0.0,-12.992814,0.0,13.02142,0.0,72.644905,1.0,-76.22603,1.0
254,-13.54786,0.0,-22.513655,0.0,0.43703932,0.0,-1.3286004,0.0,-0.016987149,0.0,1.0146958,0.0,27.66395,0.0,-10.860838,0.0,22.446394,0.0,-24.30182,0.0,60.220913,0.0,-8.583646,0.0,-16.157356,0.0,23.146107,0.0,8.82991,0.0,-9.932821,0.0,-21.454763,0.0,53.644306,0.0
255,-5.410482,0.0,-8.952066,0.0,0.9410158,0.0,-1.2123125,0.0,-0.017007105,0.0,1.01476,0.0,8.399214,0.0,-4.5335746,0.0,9.650762,0.0,-7.5623665,0.0,17.41142,0.0,-3.198923,0.0,-9.095692,0.0,6.9517226,0.0,2.4444747,0.0,-5.2366123,0.0,-6.041208,0.0,15.723453,0.0
256,-1.4833753,0.0,-2.510553,0.0,0.31764978,0.0,-1.0154227,0.0,-0.017024815,0.0,1.0147747,0.0,1.4839813,0.0,-3.3223739,0.0,5.3619323,0.0,-5.007293,0.0,5.6454062,0.0,-3.3221724,0.0,0.051504944,0.0,2.3820367,0.0,1.2203077,0.0,-2.0179093,0.0,-3.39814,0.0,4.9468822,0.0
