,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
573,-1.073114,1.0301961,-0.94058746,0.16686377,-0.022973591,1.0147572,-0.2146609,-0.8623291,1.5098302,1.9605739,1.0317174,-0.006882658,0.48053,2.6754816,0.044477478,-0.7081282,1.0159705,-6.0220604,0.0
574,-0.23279895,0.7259282,0.8796839,0.16872887,-0.02162218,1.0150906,0.6181185,-0.89284503,0.8027714,2.5457,1.0320593,-2.3317366,0.29577368,2.4601762,0.015851138,-0.7770316,0.92919904,-4.533598,0.0
575,0.15759754,0.60814667,-0.87220484,0.16922309,-0.020489698,1.0146577,0.085139915,-0.91291004,0.457304,0.2126565,1.0316283,-2.7307675,1.6782175,2.3674326,-0.23483445,-1.005809,0.871321,0.55093026,0.0
576,-0.9163974,0.17916,0.30060795,0.17009978,-0.019520601,1.0146489,0.88615614,-1.5067773,0.62391603,-3.0374737,1.0316133,-1.9953654,0.7786712,2.3743618,-0.11601644,-0.7980331,0.8525,-4.931953,0.0
577,-1.0107529,0.3610848,0.8453301,0.070996374,-0.01867257,1.0147688,0.3153987,-1.2125938,0.4804055,-3.001655,1.0317234,-1.6325567,0.40118754,1.4890453,0.15927354,-1.0708122,0.8442119,-2.4579797,0.0
578,0.39297166,0.74903876,0.10934546,0.13407716,-0.017926646,1.0147747,0.16189823,-1.0953733,-0.28333014,-1.398028,1.0317353,1.5617508,0.2080706,0.27182037,0.052657127,-0.86474955,0.8325998,2.0125418,0.0
579,0.047674257,0.49312764,0.09645115,0.1538091,-0.01726495,1.0147483,0.10398182,-0.99830455,-0.01786223,-2.5928764,1.0317085,0.55370426,0.041929826,0.16976932,-0.21314633,-0.9485637,0.82605755,3.7973797,0.0
580,-0.53146744,1.5462595,0.12219967,0.2582457,-0.016674763,1.0147513,0.07374698,-0.9677388,0.114341974,1.9240271,1.0317085,-0.65180206,-0.099640965,0.46957943,-0.0937557,-0.8190149,0.82571703,6.138992,0.0
581,0.18068504,0.8086404,-0.4836815,-0.9613862,-0.016146105,1.0147572,0.049579658,-0.9595525,0.11100039,-3.061202,1.0317204,2.934398,-0.10920857,0.34052727,-0.05782667,-0.47066823,0.82698804,3.357392,0.0
582,0.0074345176,0.5835914,1.0107651,0.9142196,-0.015673405,1.0147572,0.04179052,-1.4833311,0.11904329,-1.9527525,1.0317234,0.980671,3.0387902,0.2979675,-0.041677598,-0.1494499,0.82751083,2.1801898,0.0
583,-0.5431155,0.48930246,4.8006063,-0.1756523,-0.01525126,1.0147572,0.9569448,-1.2330047,2.0586443,-1.1513964,1.0317174,0.26379436,0.863203,0.2948907,-0.027542617,-0.31056145,0.8283095,1.4713339,0.0
584,-0.17840226,1.55767,-13.672577,0.00896378,-0.014875513,1.0147572,3.2023315,-1.1246706,-0.78258574,-0.98182964,1.0317204,-0.7628475,-2.74091,0.936331,-0.015187924,-0.40447134,0.82965004,1.0059501,0.0
585,-0.306055,0.77962273,-3.627499,0.19287923,-0.014542253,1.0147572,4.2578416,-1.0624977,-0.17349035,-0.9300511,1.0317174,1.2691123,-0.8074179,0.2938634,-0.007866504,-0.5177656,0.8308108,0.7089633,0.0
586,-0.22173357,0.55325276,-0.8302931,0.1637895,-0.014247824,1.0147572,3.1416762,-1.0214276,0.035591096,-2.0654202,1.0317174,1.3356907,-0.810884,0.034349874,-0.0026745817,-0.5851533,0.83147025,0.54711944,0.0
587,-0.6897767,0.47064483,-0.57562625,0.13907245,-0.01398915,1.0147572,2.8829226,-0.9901727,-0.08232653,-1.5092552,1.0317174,0.7018751,-0.6731712,1.0330137,0.0016824702,0.06118423,0.8318995,1.6174889,0.0
588,0.10476648,0.3990634,-1.157352,0.14242235,-0.013763402,1.0147425,0.94779223,-0.9216407,-0.006516874,-1.2520522,1.0316966,0.092316434,-0.8523217,-1.0655602,0.0053956774,-0.8185404,0.8322425,-2.1691806,0.0
589,-0.0389037,1.4544773,-0.47759432,-6.823798,-0.013566839,1.014766,1.0300261,-0.9129239,0.11572033,-0.54885375,1.0317264,-0.027067352,-0.8312211,0.0820867,0.008377391,-0.7193898,0.8324703,-2.371705,0.0
590,-0.070292175,0.6715914,-1.7599537,-4.559224,-0.013396966,1.0147688,0.9148742,-0.874297,0.10066569,-1.0280455,1.0317293,-1.4987174,-0.67618614,-1.5824441,0.25089422,-0.69943017,0.8325231,-1.1459646,0.0
591,-0.58943325,-0.506791,-0.93579847,0.7206365,-0.013250957,1.0147513,0.7789245,-1.961025,0.22810516,-0.62337196,1.0317174,-2.9388437,-0.6620917,-0.2698785,-0.11147438,-0.69318444,0.8324991,-0.69779515,0.0
592,0.1716527,1.1759518,-1.3715305,-2.63254,-0.013126152,1.0147572,0.66431355,-2.5585492,-0.35886326,98.97429,1.0317115,-2.001155,0.45106104,0.21143039,-0.02664438,-0.60158056,0.8324583,-0.45101032,1.0
593,-0.3752946,0.6890823,0.61569405,-1.2865969,-0.013020137,1.01476,0.5698202,-1.8173865,-0.044054627,-21.798763,1.0317234,-1.5449154,2.2858365,0.18701495,-0.0041151377,-0.8064097,0.83240795,-0.2630915,0.0
594,0.14768216,0.32532042,-0.17575271,-0.69010353,-0.012930753,1.014763,1.3831778,-1.5144215,-0.3218669,-5.0836987,1.0317174,-1.240406,-2.2404318,-6.298327,0.0036514692,-0.5661533,0.8323384,-0.1517422,0.0
595,0.011253918,0.22631839,-0.56805855,-0.59387296,-0.012855835,1.01476,0.6521324,-1.3288045,-0.13184729,-4.4905334,1.0317174,-1.0154948,2.0002716,-3.6271255,0.00815815,-0.27028447,0.8322713,-0.09604478,0.0
596,-0.029670926,0.17307316,-1.1731768,-0.6305692,-0.012793308,1.01476,0.3832325,-1.198135,-0.056578547,-2.842238,1.0317234,-0.85083574,0.8425147,-2.0034766,0.014396089,-0.45853618,0.8322305,-0.063979745,0.0
597,-0.5633214,0.095077544,0.6097379,-0.5908561,-0.012741756,1.01476,0.25701708,-2.2693493,-0.3416355,-2.391561,1.0317204,1.416581,3.2329307,-0.86946845,0.017500835,0.32186985,0.83218735,-0.042169377,0.0
598,-0.3210743,0.032322504,-0.22599727,-0.55946934,-0.012699683,1.014763,0.14663988,-1.69816,2.1052632,-3.1982203,1.0317174,0.64747745,1.8446144,-0.44274056,0.019287134,-0.13730021,0.83215857,-0.028277844,0.0
599,0.27275783,-0.0150980605,-0.3643181,-0.5531821,0.16733441,1.01476,0.96858126,-1.4439636,-1.784987,-2.464303,1.0317204,1.1328932,0.35425135,-0.44969425,0.02053204,-1.0290824,0.832137,-0.01911315,0.0
600,3.1560745,0.13074613,-0.8035684,0.6080017,0.09600839,1.014763,0.22917968,-1.2773993,-0.6923683,-1.9690683,1.0317234,0.6055383,-2.7435966,-0.23157914,0.021689989,-0.8116317,0.83212256,-0.011940154,0.0
601,1.5887905,-0.0454114,-0.44602364,1.5496838,0.06360027,1.0150964,-0.0032556183,-1.1702247,0.53043485,-1.837119,1.0320623,0.57984406,-1.187986,6.377238,0.02259285,-0.39494243,0.83238876,-0.0053115496,0.0
602,0.44329304,1.0218004,-0.97593075,0.42736673,0.04304439,1.0146723,-0.0831411,-1.1123415,0.45200503,-1.4189067,1.0316283,-1.9016384,-3.0001185,-3.8706844,0.26317742,-0.53595483,0.83204347,0.00038176056,0.0
603,1.3936378,-0.10247555,-1.7145652,-0.6680339,0.027845513,1.0146519,1.6969502,-1.0471202,-0.58543956,-1.3828566,1.0316044,-1.2495499,-2.6546617,-1.1510904,0.13947833,-0.06190645,0.83201706,0.0056601833,0.0
604,0.050277814,0.060786672,-0.4991725,-0.25960442,0.015474932,1.014766,-3.3961196,-1.018501,0.8182859,-1.3231899,1.0317264,-1.0118552,1.9192712,0.6390177,-0.14183891,-0.51013345,0.8321178,0.010743153,0.0
605,-0.032146484,0.014642806,0.7767731,-0.2648119,0.0069596963,1.0147805,2.5985324,-0.98889846,-0.3638442,-1.2731105,1.0317413,-0.04735452,0.5647424,1.3913368,-0.02786489,-0.008747119,0.832125,1.5755119,0.0
606,0.51524454,0.05408306,-0.13190973,1.7213352,0.0008773021,1.0147513,1.4384522,-0.9984446,-0.16873693,-0.9789249,1.0317085,-0.25130293,0.4091044,-4.202174,0.23448877,-0.99729043,0.8321082,1.9660167,0.0
607,0.30038676,-0.15825187,0.39719322,1.4846793,0.17641678,1.0147542,0.12703142,-1.4901956,0.9685309,-1.1080533,1.0317085,0.51437634,-0.23623985,-0.447104,0.11824313,-1.135174,0.83211297,1.1126384,0.0
608,0.21906231,-0.22774862,0.4643122,0.9390149,0.1018035,1.0147572,-1.0386051,-1.2786245,0.4918547,-0.91583085,1.0317204,1.2494977,0.018650124,2.2109683,0.08423222,-1.1592448,0.8321202,0.767687,0.0
609,-0.28529885,-0.2682091,-1.8705512,0.896729,0.06702066,1.01476,-0.38349682,-1.1841383,-0.69819975,-0.874051,1.0317174,0.939612,0.22491507,0.8199327,0.0702131,-1.2665975,0.83212256,0.5663887,0.0
610,0.3948813,-0.30848402,-4.649152,0.34313428,0.0442512,1.0147572,0.6001629,-1.1250135,-0.2400688,-0.9084761,1.0317174,0.5351718,3.0048,6.651743,0.058507808,-0.96829385,0.83213216,-2.6972039,0.0
611,-0.3373942,0.7830799,-1.9285225,-0.1495732,0.027862052,1.0147572,4.5194,-1.0816195,0.92163324,-0.59659207,1.0317174,0.28500587,1.4633476,5.545248,0.048628584,-0.83437216,0.83213454,-1.1879946,0.0
612,0.4496721,-0.054102357,-0.9853133,0.27858162,0.015165362,1.0147572,1.157573,-1.0455397,0.44865325,-0.721105,1.0317174,0.10350936,1.4120128,3.7583687,0.053558595,-0.7523879,0.83213454,-0.68859977,0.0
613,3.9353714,-0.275344,0.23762347,0.10446432,0.0067613786,1.0147572,-2.427645,-1.0194348,2.2299247,-0.85097253,1.0317174,0.24212222,0.7722423,2.6551394,0.04523371,-0.70103407,0.83213454,-0.44255894,0.0
614,2.0602357,-0.31948283,-1.0716575,0.034449536,0.0011240782,1.0147542,3.0648308,-0.9986396,-0.71843255,-0.68347406,1.0317174,4.1076794,0.60855734,1.7475967,0.04097957,-0.6699593,0.83214414,-0.27654642,0.0
615,1.8090005,0.7785988,-1.3361177,-0.27905887,-0.0025924093,1.0150906,-2.7361252,-0.9506837,-1.1521443,-0.58635676,1.0320565,2.1829808,2.222695,1.359169,0.038077183,-0.6538064,0.8324128,-0.15081038,0.0
616,1.4537635,1.0364118,-0.84123445,0.21297607,-0.005050528,1.0146694,2.7196114,-0.9766884,-0.43683305,-0.59719586,1.0316253,1.242502,1.0746355,1.0620995,-0.20419519,-0.64653563,0.8320626,-0.089150436,0.0
617,0.79708415,-0.0011336432,-0.7513368,0.063386716,-0.006530321,1.0146519,0.834446,-0.9542967,0.77690303,-0.5888423,1.0316133,0.85797244,0.37861836,0.85464597,-0.080552265,-0.64396304,0.83204824,-0.05506132,0.0
618,0.6416087,-0.23842485,-0.3350509,-0.08957599,-0.007391407,1.014766,0.2554722,-0.9369397,0.34640548,-0.73620975,1.0317264,0.8184949,0.2848883,0.70084333,-0.04014847,-0.20373882,0.83214897,-0.033906862,0.0
619,0.52678406,-0.29578233,-0.42302412,0.07093742,-0.007856955,1.0147747,1.0724378,-0.9205731,0.1953648,-0.5006751,1.0317353,0.4734271,0.17925122,0.5761891,0.219396,-0.4179781,0.83215135,-0.019476937,0.0
620,0.4433479,-0.36687216,-0.5323866,0.60563314,-0.008092681,1.0147483,0.45577073,-0.9044076,0.24896157,-0.68599284,1.0317085,0.2693717,0.11371076,1.1636652,0.10778932,-0.24804689,0.8321274,-0.010960953,0.0
621,0.38375467,-0.42705035,-0.48092023,-0.3733505,-0.008188634,1.0147513,0.20965731,-0.8877897,0.2620418,-0.4618218,1.0317115,0.13046065,0.09326482,0.70192564,-3.9236977,-0.5951671,0.83213216,-0.004963073,0.0
622,29.169678,-8.635755,-0.4438653,0.17945728,-0.008214161,1.01476,0.14887075,-0.8711157,0.18835333,-0.4918685,1.0317174,79.49425,0.07430556,-19.232277,12.226271,74.07192,-49.947865,1.5498338,1.0
623,-4.173942,5.517428,-0.41219974,0.082574554,-0.008207592,1.014763,0.12182945,-0.8543056,0.1603086,-0.5756761,1.0317174,-15.491244,0.06299557,12.50569,-7.7585835,-23.377695,32.21409,-0.77297175,0.0
624,-0.084610865,0.93368787,1.1933349,0.031864114,-0.0081922095,1.0147572,0.092089385,-0.83740103,0.20486492,-0.46292746,1.0317204,-4.160897,0.05464721,4.3329577,-2.660766,-6.184651,9.985893,-0.26526892,0.0
625,1.8270917,-0.43157613,0.2624618,0.30739132,-0.008177493,1.0147572,0.07518991,-0.82044905,0.4220753,-0.6374389,1.0317234,-2.7492423,0.058267068,1.9167593,-1.2752886,-2.4418514,3.5170841,-0.13012716,0.0
626,0.74147695,-0.44882613,1.2367342,0.124408275,-0.008168596,1.0147572,0.069328874,-0.80358285,0.2692922,-0.5763024,1.0317174,-2.276617,-0.98244286,1.5954643,-0.6384975,-2.1864533,2.3714364,-0.08006009,0.0
627,0.46662912,-0.35322353,0.49717152,0.06660482,-0.008166018,1.0147572,0.06570309,-0.75689524,0.27307448,-0.5468935,1.0317174,-1.8041347,-0.4614581,1.2864679,1.2928803,-1.7836283,2.2699568,-0.052326184,0.0
628,0.60851824,-0.51925635,0.30673912,0.0541249,-0.008170175,1.0147572,0.062077295,-0.7524193,2.201685,-0.44728172,1.0317174,-0.9782327,-0.2895756,1.19026,0.6308735,-0.79476464,1.5288528,-0.015699783,0.0
629,0.56342244,-0.5759949,0.24044265,0.046875022,-0.008179987,1.0147396,0.9797597,-0.7716686,-0.8340788,-0.30494356,1.0317025,-0.6838288,-0.20841235,0.69623077,0.42346498,-0.36449865,1.1239322,1.171985,0.0
630,1.0041564,-0.5584179,0.20941125,0.03905573,-0.008194288,1.0147688,0.39330703,-0.7476834,-0.18341291,-0.6109625,1.0317293,0.026258461,-0.14531597,0.5260246,-1.0015267,-0.38960353,1.0430436,0.5947898,0.0
631,0.34621668,0.78126377,1.4305081,0.036251616,-0.008212914,1.014766,0.2173417,-0.7300131,0.04299906,0.8477372,1.0317353,-0.13458137,-0.102758564,0.43561757,-0.43233725,-0.41913354,1.0152677,0.39232716,0.0
632,0.32814196,0.9480574,0.700651,0.03586914,-0.008236112,1.0147513,0.1823276,-0.71437967,0.049934804,-0.9940053,1.0317174,-1.2956525,-0.08341454,0.34498158,-0.053998012,-0.6004327,0.9273716,0.28823298,0.0
633,-0.0682704,-0.109271325,0.89569855,0.035512447,-0.008263717,1.0147513,0.15866691,-0.6697941,0.058190793,-0.7012452,1.0317174,-0.9120563,-0.054586116,0.2843201,0.12501985,-0.5628857,0.8698438,1.3881447,0.0
634,0.057848714,-0.13845661,0.54472286,0.1249969,-0.008296062,1.014763,0.13058583,-0.6679138,0.08904365,-0.5307009,1.0317234,1.9209387,-0.061030965,0.24753621,-0.38437247,-0.5713498,0.8516511,0.7513892,0.0
635,0.0525997,-0.3052056,0.41551656,0.06674436,-0.008333147,1.0147572,0.12050664,-0.66065884,0.09849545,-0.52288675,1.0317204,1.0472531,-0.043917615,0.21806343,0.10371322,-0.58851326,0.8436771,0.51840895,0.0
636,0.37507078,-0.3893048,0.33678532,0.049756363,-0.00837547,1.01476,0.118937135,-0.65261155,0.28978685,-0.188151,1.0317174,0.41149074,-0.05675041,0.18861647,-1.5340525,-0.604672,0.83208424,0.394938,0.0
637,0.16040342,0.6988818,0.773094,0.046821173,-0.008422614,1.0147572,0.11744458,-0.6446086,0.19132891,0.10798693,1.0317174,0.033886448,-0.06324403,0.1728272,-0.7402327,-0.5279772,0.8256283,0.31128842,0.0
638,0.09036185,-0.10880825,0.40092573,0.044812094,-0.008474499,1.0147572,1.0454388,-0.03698559,0.15870878,-0.59530914,1.0317174,0.5821075,-0.06774201,0.14481325,-0.090165995,-0.50216025,0.82542205,1.8184141,0.0
639,0.35338157,-0.31646463,0.8647607,0.042257234,-0.008530957,1.01476,1.382945,-0.23418836,0.20106933,-0.42194724,1.0317234,0.018465135,-0.07089331,0.1234126,-0.35409296,-0.56676334,0.8267986,0.9946648,0.0
640,-0.14924546,0.80014515,0.9084337,0.041462198,-0.008591239,1.0147572,0.63757676,-0.27246645,0.2872185,-0.025268197,1.0317234,0.0014853582,-0.07323984,0.10455974,-0.6645608,-0.67777026,0.82735497,0.69836926,0.0
641,-0.0450834,-0.016178964,0.9522111,0.04144286,-0.008655014,1.0147572,0.41783705,-0.29573497,0.19945142,-0.04243505,1.0317174,-0.2963009,-0.074770786,0.08773929,0.53834134,-0.4864459,0.82820153,0.5395825,0.0
642,-0.7086867,-0.25037453,0.76695997,0.041365504,-0.008721783,1.01476,0.34758517,-0.38113916,0.22570091,-0.9996233,1.0317234,-0.4594947,-0.07581399,0.072871454,1.4340094,-0.73482674,0.8295757,0.42749158,0.0
643,0.3628583,-0.27563745,0.42776603,0.04148798,-0.008785973,1.0150964,3.0686424,-0.40600213,0.17595637,-0.588848,1.0320623,-2.4536128,-0.0762543,0.059942182,1.477806,-0.86281526,0.8310434,0.3411818,0.0
644,-0.27842456,0.84835994,0.21334219,0.04105823,-0.008859144,1.0146664,1.3770417,-0.45327777,0.15155199,-0.23417151,1.0316253,-0.55001825,-0.07692765,0.04833557,1.7394314,-0.7565827,0.83137435,0.28964823,0.0
645,0.18773903,1.1621534,0.15569955,0.04106683,-0.008932647,1.0146548,0.80863565,-0.4424239,0.13604286,0.548385,1.0316133,-0.70787996,0.6825518,0.2681416,0.5755735,0.32974693,0.83179885,0.25377068,0.0
646,-0.652834,0.1794548,0.038823597,0.04118501,-0.0090039885,1.0147688,0.64245784,-0.44715384,0.1262461,-0.84753835,1.0317293,-0.7173018,0.57814,0.11933059,-0.38615444,-0.15089266,0.8322617,0.22555234,0.0
647,0.04321966,-0.043109514,0.8931532,0.041193604,-0.009075164,1.0147835,0.5296431,-0.45805272,0.119054794,-1.0281173,1.0317413,-0.70616794,0.3063089,0.10667006,-0.48438722,-0.33985865,0.8324775,0.20187198,0.0
648,0.2659853,-0.081270896,0.17513177,0.04117856,-0.009146588,1.0147513,0.4191711,-0.4530916,0.1140033,-0.72743523,1.0317085,-0.68615323,0.18205757,0.1125702,-0.6910026,-0.18268894,0.8325087,0.18262768,0.0
649,0.040322445,1.0109272,-0.037610266,0.041195754,-0.009216932,1.0147572,0.36736313,-0.45912302,0.11010888,-0.5901295,1.0317115,-0.6876156,0.10664595,0.09092092,-0.640699,-0.3751248,0.8324943,0.16611312,0.0
650,0.28676066,0.21014914,-1.3849229,0.041210793,-0.009286194,1.014763,0.34848252,-0.45141962,0.10699305,0.31522286,1.0317234,-0.6877077,0.054233633,0.059441555,-0.37570655,-0.55459374,0.8324655,0.15156747,0.0
651,-0.48943627,-0.0039745974,0.08804674,0.041503023,-0.009349554,1.0150934,0.33699846,-0.4557866,0.10463941,-1.0005586,1.0320565,-0.6883735,-0.025954915,0.046944037,0.7868421,-0.56849056,0.83269095,0.13887744,0.0
652,0.08370829,-0.030805688,-0.16473328,0.041124843,-0.009418567,1.0146694,0.3276208,-0.35712308,0.23220256,0.15403819,1.0316223,-0.6890779,0.03231546,0.038407814,-0.36503083,-0.5829594,0.8322713,0.12741768,0.0
653,-0.023220712,-0.05427639,-0.28462133,0.0411141,-0.009485668,1.0146548,0.32496142,-0.41638687,-0.2173034,1.2686284,1.0316133,-0.6909593,0.0073855347,0.03061894,1.7609233,-0.59212327,0.8321849,0.11736445,0.0
654,-0.3931503,-0.088289894,0.40319222,0.041225836,-0.009548196,1.0147688,0.32623386,2.4647696,-0.044484943,0.2620572,1.0317264,-0.42257357,-0.03233674,0.023765784,-0.24639818,-0.5946669,0.8322377,0.108678795,0.0
655,0.14256588,-0.098601885,-0.09377046,0.04123873,-0.009608977,1.0147805,0.32828477,-2.1492424,0.069019705,-1.2375189,1.0317353,-0.28255188,-0.18230554,0.017918987,-1.2868434,-0.59330505,0.8322017,0.101108305,0.0
656,-0.0029074012,1.0305904,-0.24063982,0.041208643,-0.009668594,1.0147513,0.33037326,-1.3099675,0.061884284,-0.6772474,1.0317085,-1.0070096,-0.10034339,0.012415376,-1.5242252,-0.59111863,0.8321466,0.09453246,0.0
657,-0.044690974,0.2830355,-0.30527025,0.041212942,-0.009726632,1.0147513,0.33272126,-3.3505604,0.067168236,-1.620849,1.0317115,-0.8372948,-0.07081794,0.01715376,1.4709401,-0.5886941,0.83213216,0.08886613,0.0
658,-0.052534904,0.07073792,-0.29143652,0.041221537,-0.009782758,1.014763,0.33500484,-2.2925482,0.26541474,-1.0329508,1.0317204,-0.78101057,-1.2751114,0.006011583,3.3878036,-0.58634216,0.8321202,0.08400619,0.0
659,-0.08512364,0.03859582,0.86358,0.041221537,-0.009837137,1.0147572,0.33690006,-1.7725631,0.16992214,-1.2319922,1.0317174,0.595696,-0.27591723,1.0137851e-06,2.0888276,-0.584266,0.8321106,0.07984233,0.0
660,-0.045164336,0.016467018,0.020048534,0.041221537,-0.009890019,1.0147572,0.3383747,-0.27369377,0.13774681,-0.99495053,1.0317174,-1.6501331,-0.24504083,-0.0044865734,1.3857213,-0.58257324,0.83211297,0.0763002,0.0
661,-0.40183532,-0.014573049,-0.318727,0.041221537,-0.009941238,1.0147572,0.33952722,-0.4924637,0.77222794,4.155047,1.0317174,-0.86224633,-0.1881048,-0.00854329,-3.5193715,-0.5812317,0.8321106,0.073286265,0.0
662,0.13391359,-0.024074925,-2.0828233,0.041221537,-0.009991294,1.01476,0.3403916,-0.5124489,0.42586237,3.499233,1.0317234,-0.27216113,-0.14477651,-0.012286168,-0.06928902,-0.78019786,0.8321082,0.070724994,0.0
663,-0.5260412,-0.024192596,0.8212318,0.041221537,-0.010039686,1.01476,0.34100544,-0.5236034,0.43457916,-3.5186548,1.0317234,-0.49475703,-0.11200763,-0.005534258,2.6492925,-1.5220385,0.8321154,0.06855703,0.0
664,-0.8628405,-0.025380613,3.248905,0.04121724,-0.010086582,1.0147572,0.34142423,-0.5342996,58.78629,-2.5300562,1.0317234,-0.5851917,-2.0506158,-0.014684452,1.3839538,-0.90108573,0.8321202,0.06671342,1.0
665,30.383078,-16.277899,-0.4917942,0.041221537,-0.010132314,1.01476,1.2716966,-0.55205566,-23.06883,98.2102,-76.80827,15.010676,-7.088357,-18.608831,9.930601,73.44633,-46.037876,-11.824843,3.0
666,14.060087,-4.8628483,-0.20952855,0.041219387,-0.010176549,1.014763,0.7451034,-0.56146884,-6.2124114,76.568565,-29.38613,8.041199,-3.6028023,-6.6097755,6.076781,50.256413,-17.253233,-4.812632,3.0
667,8.294504,-1.8871254,-0.050154757,0.041219387,-0.010219785,1.014763,-0.37439537,-0.51919967,-1.7874908,68.815125,-13.826508,5.0123606,-2.257811,-4.748422,4.2557826,37.337963,-6.847581,-2.8933825,3.0
668,-38.00047,14.484451,-2.401792,-0.048778616,-0.010261776,1.01476,-4.539769,1.8055187,-1.6674277,-40.385437,71.310455,-15.094403,4.470488,16.547224,-11.177067,-49.20838,41.903828,9.479766,0.0
669,-9.80785,4.3746743,-0.7984101,-0.090717696,-0.010302601,1.01476,-4.396993,3.22604,-1.1467557,-11.302934,23.800827,-5.177664,1.9860404,6.911889,-3.6294959,-14.2193365,13.008266,4.331735,0.0
670,-7.1559787,1.1742029,-3.0620437,-0.009080334,-0.0103423465,1.014763,-2.550475,2.506189,-1.2269942,-8.166331,10.603115,-6.809824,0.9404666,3.888211,-1.8251116,-4.793259,5.8049507,2.7110922,0.0
671,-3.902212,0.7599786,-3.830639,-0.08720026,-0.010381093,1.014763,-2.05569,-3.0234475,0.24090964,-7.8141026,6.1459208,-4.675247,0.66409606,2.5573442,-3.1945488,-3.5770605,4.0471616,0.26394388,0.0
672,-3.6363823,1.925085,1.5303601,-0.1072329,0.15958132,1.014763,-0.96822894,-3.5306964,-0.34395832,-5.817917,3.5862503,-3.5386748,0.26667657,1.6836753,-2.740495,-2.1284823,2.8593893,-2.674566,0.0
673,-1.843081,-1.205003,-0.6866986,-0.12524138,0.094856545,1.014763,-0.52838093,-2.4432797,1.257416,-2.2471526,1.7572929,-5.457757,-0.09276489,1.0191818,-1.404253,-0.54766786,1.7351093,-9.07467,0.0
674,-2.4052825,-10.814781,-0.1963371,-0.13650064,-0.1044103,1.014763,0.52023375,-1.9170542,-1.4318722,-3.8022037,1.248557,-2.6537488,0.70814687,-12.010082,-0.8114814,0.049573924,1.3220998,-5.9901094,0.0
675,-1.5670528,-3.2614594,-0.7879355,-0.13671969,-0.058112063,1.014766,0.008616256,-1.523109,-1.1840489,-3.149149,1.1475959,-2.1360478,0.79591626,-5.3269544,-0.5616947,-0.7103556,1.1756805,-7.706677,0.0
676,34.517616,-11.491156,-1.4647188,-0.05131127,-0.04303167,1.014763,3.5890305,-1.2213341,-0.71376455,-2.6899724,1.0434326,-2.6277144,-0.055597212,-12.266392,16.861559,73.662735,-76.304344,-0.40519458,1.0
677,-20.409676,5.4929705,-6.608431,-0.025427459,-0.034495484,1.014763,1.0732057,-1.0296891,-1.7614961,-2.319899,0.9363939,-1.2300744,0.16791819,7.3514986,-8.683509,-30.423698,49.99564,-16.653921,0.0
678,-6.319069,1.2648894,-0.3285845,-0.016091153,-0.027651198,1.0154327,0.46160877,-0.9005894,-1.0622504,-1.8963275,0.92286205,-1.0652755,-0.81293833,3.3211477,-5.93278,-8.224707,14.401748,-6.985111,0.0
679,-2.95452,-0.57993543,4.281371,-0.011112505,-0.021703754,1.0145729,-2.429535,-1.3916335,-0.90793467,-1.4054488,0.94294727,0.39902198,-1.4224546,-2.4737008,-2.5355318,-2.9168887,4.5877023,-3.952598,0.0
680,-2.4917233,-0.65326214,-0.76909375,-0.0074875676,-0.017961076,1.0145348,-0.7079364,-1.0991253,0.39239168,-0.681041,0.95711243,-4.247979,-0.49266228,0.31548923,-1.4809233,-2.7030723,2.7152483,-2.8081708,0.0
681,-2.1959038,2.05737,-1.4651481,-0.106175065,-0.015498217,1.0147747,1.567534,-0.37553155,-0.31646648,-2.1731317,0.96530706,-0.9336362,-1.582056,-0.14686766,-1.19285,-2.955083,2.3889072,-2.114827,0.0
682,-1.8785094,-0.26186392,6.7011847,-0.040715624,-0.01386701,1.0147922,-0.50557643,-0.5114043,-0.6615802,-1.1317748,0.97925514,-2.655402,0.44656748,-0.5414454,-0.77938974,-0.75923604,1.3228384,-0.3639935,0.0
683,-1.2652372,0.18689586,3.1260977,0.07828828,-0.012785415,1.0147455,-0.20101011,-0.5467509,-0.30638272,-1.9233009,0.99436885,-5.9214106,0.034207378,1.2229799,-0.32037556,-1.3407964,0.8807795,12.265356,0.0
684,-0.37155923,1.5849216,0.9182002,0.01637857,-0.012160055,1.0147396,-0.01135769,-0.56165993,-0.5590545,-1.6079327,1.0053762,-3.6460333,-10.234535,0.14366114,3.5861042,-1.4892073,0.8599776,8.738116,0.0
685,-0.70190585,7.5775394,0.46101153,0.08973882,-0.011817317,1.0147513,-0.0064881085,-0.575623,-0.98684716,2.7844958,1.0129019,-2.6114836,-9.033123,0.7534125,1.7965422,-0.38194105,0.8860963,2.7515087,0.0
686,-0.59116495,4.072107,0.8508996,0.13091509,0.1583375,1.0147513,0.87809175,-0.5902364,-1.4456565,4.5482864,1.019375,-0.44770172,-5.0193043,-0.119275615,-1.9515028,-0.7982113,0.82276005,1.7953564,0.0
687,-0.6427259,1.6372781,6.914274,0.047799397,0.09311226,1.0147542,0.29368642,-0.5990228,0.16925082,-4.3520865,1.0246705,-2.1897225,-3.1935318,-0.10572393,-3.830985,-0.85506386,0.79397213,0.9051544,0.0
688,-0.4133551,1.0268701,1.1651696,0.023477726,0.06359446,1.0147542,0.13415883,-0.604433,1.7892123,-0.6341243,1.0281583,-1.9107344,-2.2578676,-0.11133908,-2.131918,-1.5225163,0.8022483,1.3668478,0.0
