,runUser,idleNode,pendJob,availableCore,nodeuprate,offNode,cpuutil,pendCore,allJob,runJob,occupyNode,closedNode,allNode,reserveNode,nodeutil,usercount,runCore,penduser,activeUser,label
0,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
1,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
2,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
3,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
4,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
5,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
6,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
7,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
8,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
9,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
10,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
11,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
12,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
13,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
14,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
15,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
16,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
17,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
18,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
19,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
20,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
21,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
22,0,2964,0,11733,75.64,1070,0,0,0,0,0,359,4393,0,0,0,0,0,0,0
